4.824511E+10 2.174600E-06
7.943282E+10 4.922556E-06
8.912509E+10 4.265390E-06
1.000000E+11 3.695956E-06
1.122018E+11 2.854269E-06
1.258925E+11 2.204260E-06
1.412538E+11 1.702280E-06
1.584893E+11 1.314616E-06
1.778279E+11 1.015236E-06
1.995262E+11 7.840343E-07
2.238721E+11 6.054846E-07
2.511886E+11 4.675964E-07
2.818383E+11 3.611097E-07
3.162278E+11 2.788735E-07
3.548134E+11 2.153651E-07
3.981072E+11 1.663196E-07
4.466836E+11 1.284433E-07
5.011872E+11 9.919263E-08
5.623413E+11 7.660329E-08
6.309573E+11 5.915827E-08
7.079458E+11 4.568604E-08
7.943282E+11 3.528187E-08
8.912509E+11 2.724706E-08
1.000000E+12 6.654075E-10
1.122018E+12 4.323702E-10
1.258925E+12 2.809466E-10
1.412538E+12 1.825542E-10
1.584893E+12 1.186205E-10
1.778279E+12 7.707755E-11
1.995262E+12 5.008364E-11
2.238721E+12 3.254348E-11
2.511886E+12 2.114618E-11
2.818383E+12 1.374042E-11
3.162278E+12 8.928286E-12
3.548134E+12 5.801444E-12
3.981072E+12 3.769677E-12
4.466836E+12 2.449471E-12
5.011872E+12 1.591623E-12
5.623413E+12 1.034209E-12
6.309573E+12 6.720110E-13
7.079458E+12 4.366610E-13
7.943282E+12 2.837347E-13
8.912509E+12 1.843659E-13
