1.000000E+04 8.996664E-07
1.023293E+04 9.277156E-07
1.047129E+04 9.566392E-07
1.071519E+04 9.864646E-07
1.096478E+04 1.017220E-06
1.122018E+04 1.048934E-06
1.148154E+04 1.081637E-06
1.174898E+04 1.115359E-06
1.202264E+04 1.150133E-06
1.230269E+04 1.185991E-06
1.258925E+04 1.222967E-06
1.288250E+04 1.261096E-06
1.318257E+04 1.300414E-06
1.348963E+04 1.340957E-06
1.380384E+04 1.382764E-06
1.412538E+04 1.425875E-06
1.445440E+04 1.470330E-06
1.479108E+04 1.516171E-06
1.513561E+04 1.563441E-06
1.548817E+04 1.612185E-06
1.584893E+04 1.662448E-06
1.621810E+04 1.714279E-06
1.659587E+04 1.767726E-06
1.698244E+04 1.822838E-06
1.737801E+04 1.879670E-06
1.778279E+04 1.938273E-06
1.819701E+04 1.998703E-06
1.862087E+04 2.061017E-06
1.905461E+04 2.125274E-06
1.949845E+04 2.191534E-06
1.995262E+04 2.259860E-06
2.041738E+04 2.330316E-06
2.089296E+04 2.402969E-06
2.137962E+04 2.477887E-06
2.187762E+04 2.555141E-06
2.238721E+04 2.634803E-06
2.290868E+04 2.716949E-06
2.344229E+04 2.801656E-06
2.398833E+04 2.889004E-06
2.454709E+04 2.979076E-06
2.511886E+04 3.071955E-06
2.570396E+04 3.167730E-06
2.630268E+04 3.266491E-06
2.691535E+04 3.368332E-06
2.754229E+04 3.473347E-06
2.818383E+04 3.581637E-06
2.884032E+04 3.693302E-06
2.951209E+04 3.808449E-06
3.019952E+04 3.927186E-06
3.090295E+04 4.049625E-06
3.162278E+04 4.175882E-06
3.235937E+04 4.306074E-06
3.311311E+04 4.440326E-06
3.388442E+04 4.578763E-06
3.467369E+04 4.721517E-06
3.548134E+04 4.868721E-06
3.630781E+04 5.020514E-06
3.715352E+04 5.177040E-06
3.801894E+04 5.338446E-06
3.890451E+04 5.504884E-06
3.981072E+04 5.676512E-06
4.073803E+04 5.853490E-06
4.168694E+04 6.035986E-06
4.265795E+04 6.224171E-06
4.365158E+04 6.418224E-06
4.466836E+04 6.618327E-06
4.570882E+04 6.824668E-06
4.677351E+04 7.037442E-06
4.786301E+04 7.256851E-06
4.897788E+04 7.483100E-06
5.011872E+04 7.716402E-06
5.128614E+04 7.956979E-06
5.248075E+04 8.205056E-06
5.370318E+04 8.460867E-06
5.495409E+04 8.724654E-06
5.623413E+04 8.996664E-06
5.754399E+04 9.277156E-06
5.888437E+04 9.566392E-06
6.025596E+04 9.864646E-06
6.165950E+04 1.017220E-05
6.309573E+04 1.048934E-05
6.456542E+04 1.081637E-05
6.606934E+04 1.115359E-05
6.760830E+04 1.150133E-05
6.918310E+04 1.185991E-05
7.079458E+04 1.222967E-05
7.244360E+04 1.261096E-05
7.413102E+04 1.300414E-05
7.585776E+04 1.340957E-05
7.762471E+04 1.382764E-05
7.943282E+04 1.425875E-05
8.128305E+04 1.470330E-05
8.317638E+04 1.516171E-05
8.511380E+04 1.563441E-05
8.709636E+04 1.612185E-05
8.912509E+04 1.662448E-05
9.120108E+04 1.714279E-05
9.332543E+04 1.767726E-05
9.549926E+04 1.822838E-05
9.772372E+04 1.879670E-05
1.000000E+05 1.938273E-05
1.023293E+05 1.938424E-05
1.047129E+05 1.938424E-05
1.071519E+05 1.938424E-05
1.096478E+05 1.938424E-05
1.122018E+05 1.938424E-05
1.148154E+05 1.938424E-05
1.174898E+05 1.938424E-05
1.202264E+05 1.938424E-05
1.230269E+05 1.938424E-05
1.258925E+05 1.938424E-05
1.288250E+05 1.938424E-05
1.318257E+05 1.938424E-05
1.348963E+05 1.938424E-05
1.380384E+05 1.938424E-05
1.412538E+05 1.938424E-05
1.445440E+05 1.938424E-05
1.479108E+05 1.938424E-05
1.513561E+05 1.938424E-05
1.548817E+05 1.938424E-05
1.584893E+05 1.938424E-05
1.621810E+05 1.938424E-05
1.659587E+05 1.938424E-05
1.698244E+05 1.938424E-05
1.737801E+05 1.938424E-05
1.778279E+05 1.938424E-05
1.819701E+05 1.938424E-05
1.862087E+05 1.938424E-05
1.905461E+05 1.938424E-05
1.949845E+05 1.938424E-05
