4.34175000e-06 1.18750000e-07 0 0 0 0 
1.65400000e-05 2.62500000e-07 0 0 0 0
2.89450000e-05 4.43750000e-07 0 0 0 0
3.59745000e-05 9.37500000e-07 0 0 0 0
8.68350000e-05 1.25000000e-06 0 0 0 0
1.48860000e-04 2.12500000e-06 0 0 0 0
