9.681855005422891	-13.469457364341084
9.679852280682855	-13.402170542635659
9.89007834747147	-13.390387596899224
9.886863714485365	-13.284651162790698
10.130884733558654	-13.214883720930233
10.128489788294276	-13.13798449612403
10.127292527982718	-13.09953488372093
10.12489843191719	-13.022635658914728
10.311824281958824	-12.972713178294574
10.501890783906942	-12.913178294573644
10.532662218676666	-12.864806201550389
10.27774860142916	-12.896124031007751
10.275318937486785	-12.81922480620155
10.49537507607348	-12.711317829457364
