17.843696599599234	-8.92152605459057
17.907833411951827	-8.94044665012407
18.00447113550712	-8.949596774193548
18.101630354287384	-8.958746898263026
18.19931388248629	-8.967897022332505
18.264728914226588	-8.986817617866004
18.330379071664783	-9.005738213399503
18.396265199929132	-9.024658808933003
18.429297018054033	-9.043734491315135
18.495538693821146	-9.062655086848634
18.562018466548988	-9.081575682382134
18.628737192045655	-9.110111662531018
18.66218643036316	-9.138802729528535
18.762894939969414	-9.176799007444169
18.729265196385242	-9.234646401985112
