2.26410256e+08 1.400e-11 0 3.60059222e-12
3.99886683e+08 4.800e-12 0 2.49000000e-12
5.38312655e+08 7.900e-12 0 2.93039481e-12
9.11199338e+08 5.800e-12 0 1.73995676e-12
1.30612076e+09 4.800e-12 0 1.80465410e-12
1.85053763e+09 3.700e-12 0 1.74541000e-12
