1.000000E+08 1.686353E-11
1.258925E+08 1.496262E-11
1.584893E+08 1.327599E-11
1.995262E+08 1.177949E-11
2.511886E+08 1.045167E-11
3.162278E+08 9.273527E-12
3.981072E+08 8.228188E-12
5.011872E+08 7.300683E-12
6.309573E+08 6.477729E-12
7.943282E+08 5.747541E-12
1.000000E+09 5.099662E-12
1.258925E+09 4.524813E-12
1.584893E+09 4.014763E-12
1.995262E+09 3.562208E-12
2.511886E+09 3.160665E-12
3.162278E+09 2.804386E-12
3.981072E+09 2.488268E-12
5.011872E+09 2.207783E-12
6.309573E+09 1.958915E-12
7.943282E+09 1.738101E-12
