1.99598842e-06 6.70e-13 0 0
5.31091811e-06 1.1e-12 0 0
1.57154673e-05 1.50e-12 0 0
6.73432589e-05 1.5e-12 0 0
0.95000000e-04 1.6e-12 0 0.25e-12
