1.000000E-06 -6.093662E+01
1.258925E-04 -2.996022E+04
1.584893E-02 -1.003561E+05
1.995262E+00 -2.379814E+05
4.000000E+01 -7.104638E+04
4.000000E+01 -2.121001E+04
4.000000E+01 -6.331986E+03
4.000000E+01 -1.890336E+03
